subject_code,year,session,paper_number,variant,question_number,label,point_number,description,marks,type
9702,2025,June,2,1,2,c(ii),1,E = 1/2 kx^2 or E = 1/2 Fx or E = 1/2 F^2/k ; = 1/2 x 2800 x 0.21^2,1,C
9702,2025,June,2,1,2,c(ii),1,= 62 J,1,A
9702,2025,June,2,1,3,a,1,work done per unit time,1,B
9702,2025,June,2,1,3,b(i),1,P = F x v = 1750 x 35,1,C
9702,2025,June,2,1,3,b(i),1,= 6.1 x 10^4 W,1,A
9702,2025,June,2,1,3,b(ii),1,W = Fs = 1750 x 17000,1,C
9702,2025,June,2,1,3,b(ii),1,= 3.0 x 10^7 J,1,A
9702,2025,June,2,1,3,b(iii),1,P = V x I ; Power in = 600 x I,1,C
9702,2025,June,2,1,3,b(iii),1,Efficiency = useful power output / (total) power input ; 0.85 = 6.1 x 10^4 / (600 x I),1,C
9702,2025,June,2,1,3,b(iii),1,I = 120 A,1,A
9702,2025,June,2,1,3,c(i),1,"Air resistance is the same, as the speed is the same",1,B
9702,2025,June,2,1,3,c(ii),1,The motor is producing less power (because of gravitational force / conversion of gravitational potential energy to kinetic energy) so the current will be smaller,1,B
9702,2025,June,2,1,4,a,1,(when two or more) waves meet / overlap (at a point),1,B
9702,2025,June,2,1,4,a,1,(resultant) displacement is sum of the individual displacements,1,B
9702,2025,June,2,1,4,b(i),1,"Fringe width, x = 3.2 x 10^-2 / 8 = 4.0 x 10^-3 m",1,C
9702,2025,June,2,1,4,b(i),1,D = ax / lambda = (4.0 x 10^-3 x 0.16 x 10^-3) / 7.2 x 10^-7,1,C
9702,2025,June,2,1,4,b(i),1,= 0.89 m,1,A
9702,2025,June,2,1,4,b(ii),1,"Curved line with a negative gradient of decreasing magnitude throughout, from slit separation 0.04 mm to 0.16 mm",1,B
9702,2025,June,2,1,4,b(ii),1,"Line of negative gradient ending at (0.16, 0.4), from slit separation 0.04 mm",1,B
9702,2025,June,2,1,4,b(ii),1,"Line of negative gradient passing through (0.08, 0.8) and (0.04, 1.6)",1,B
9702,2025,June,2,1,5,a,1,wavelength = distance between successive/adjacent in phase points/wavefronts/crests/troughs OR frequency = (number of) oscillations/cycles passing a point per unit time,1,B
9702,2025,June,2,1,5,a,1,speed = distance / time and wavelength x frequency = speed or v = d/t = lambda / T = f lambda,1,B
9702,2025,June,2,1,5,b(i),1,T = 4 x 10^-3 ; f = 1 / T = 1 / 0.004,1,C
9702,2025,June,2,1,5,b(i),1,f = 250 Hz,1,A
9702,2025,June,2,1,5,b(ii),1,fo = fs v / (v - vs) ; 250 = 236 x v / (v - 20) ; v = (250 x 20) / (250 - 236),1,C
9702,2025,June,2,1,5,b(ii),1,= 360 m s^-1,1,A
9702,2025,June,2,1,6,a(i),1,I = 1.3 / 1.1 = 1.2 A,1,A
9702,2025,June,2,1,6,a(ii),1,v = I / nqA = 1.2 / (8.5 x 10^28 x 1.60 x 10^-19 x 4.7 x 10^-7),1,C
9702,2025,June,2,1,6,a(ii),1,= 1.9 x 10^-4 m s^-1,1,A
9702,2025,June,2,1,6,a(iii),1,rho = RA / L,1,C
9702,2025,June,2,1,6,a(iii),1,= (1.1 x 4.7 x 10^-7) / 0.45,1,C
9702,2025,June,2,1,6,a(iii),1,= 1.1 x 10^-6 Ohm m,1,A
9702,2025,June,2,1,6,b(i),1,(Total) resistance decreases (and the potential difference stays the same),1,M
9702,2025,June,2,1,6,b(i),1,(so the reading on the ammeter) increases,1,A
9702,2025,June,2,1,6,b(ii),1,(The average drift speed will be) the same because the current is the same (in X),1,B
9702,2025,June,2,1,7,a,1,beta-plus shown,1,B
9702,2025,June,2,1,7,a,1,neutrino shown,1,B
9702,2025,June,2,1,7,a,1,"symbols, nucleon numbers and proton numbers all correct (12_7 N -> 12_6 C + 0_1 beta + 0_0 neutrino)",1,B
9702,2025,June,2,1,7,b(i),1,+1,1,B
9702,2025,June,2,1,7,b(ii),1,Lepton(s),1,B
9702,2025,June,2,1,7,b(iii),1,"3 correct quark flavours (up, up, down)",1,B
9702,2025,June,2,1,7,b(iii),1,Charge on anti-up quark -2/3(e),1,B
9702,2025,June,2,1,7,b(iii),1,Charge on anti-down quark (+)1/3(e),1,B
9702,2025,June,4,1,1,a,1,work done per unit mass,1,B
9702,2025,June,4,1,1,a,1,work (done in) moving mass from infinity (to the point),1,B
9702,2025,June,4,1,1,b(i),1,evidence of addition of 3.4 x 10^6 to 1.7 x 10^6 or 6.8 x 10^6,1,C
9702,2025,June,4,1,1,b(i),1,GM x 12^2 / (5.1 x 10^6) or GM x 12^2 / (10.2 x 10^6),1,C
9702,2025,June,4,1,1,b(i),1,M = 6.4 x 10^23 kg,1,A
9702,2025,June,4,1,1,b(ii),1,phi = (-) (6.67 x 10^-11 x 6.4 x 10^23) / (3.4 x 10^6),1,C
9702,2025,June,4,1,1,b(ii),1,= -1.3 x 10^7 J kg^-1,1,A
9702,2025,June,4,1,1,c(i),1,Mars takes (just under) 25 hours to rotate once on its axis,1,B
9702,2025,June,4,1,1,c(ii),1,orbit is equatorial OR orbit is in same direction as direction of rotation of Mars,1,B
9702,2025,June,4,1,2,a,1,(electric) force is (directly) proportional to product of charges,1,B
9702,2025,June,4,1,2,a,1,force (between point charges) is inversely proportional to the square of their separation,1,B
9702,2025,June,4,1,2,b(i),1,charge = (+)2e,1,A
9702,2025,June,4,1,2,b(ii),1,F = 2 x (1.60 x 10^-19)^2 / [4pi x 8.85 x 10^-12 x (170 x 10^-12)^2] = 1.6 x 10^-8 N,1,A
9702,2025,June,4,1,2,c(i),1,F = mv^2 / r,1,C
9702,2025,June,4,1,2,c(i),1,v = 1.7 x 10^6 m s^-1,1,A
9702,2025,June,4,1,2,c(ii),1,F = mr w^2 and w = 2pi / T,1,C
9702,2025,June,4,1,2,c(ii),1,T = 6.2 x 10^-16 s,1,A
9702,2025,June,4,1,2,d(i),1,E proportional to Q / r^2,1,C
9702,2025,June,4,1,2,d(i),1,ratio = 0.13,1,A
9702,2025,June,4,1,2,d(ii),1,resultant force slightly less (than 1.6 x 10^-8 N) so speed lower OR resultant force slightly less so period greater,1,B
9702,2025,June,4,1,3,a,1,(thermal) energy per unit mass (to cause state change),1,B
9702,2025,June,4,1,3,a,1,(thermal) energy to change state at constant temperature,1,B
9702,2025,June,4,1,3,b,1,involves greater change in volume (of substance) OR involves greater increase in separation of molecules,1,B
9702,2025,June,4,1,3,b,1,more work has to be done by molecules (to separate) OR greater increase in potential energy of molecules,1,M
9702,2025,June,4,1,3,b,1,"kinetic energy of molecules unchanged, so more thermal energy needed",1,A
9702,2025,June,4,1,3,c,1,Q = mc dT and Q = mL,1,C
9702,2025,June,4,1,3,c,1,dT for the water = 26.4 - 10.3,1,C
9702,2025,June,4,1,3,c,1,L = 335 J g^-1,1,A
9702,2025,June,4,1,4,a(i),1,sum of potential energy and kinetic energy,1,B
9702,2025,June,4,1,4,a(i),1,(total) energy of random motion of particles,1,B
9702,2025,June,4,1,4,a(ii),1,"potential energy (of molecules) (in an ideal gas) is zero, so the internal energy of the gas is equal to the total kinetic energy (of molecules)",1,B
9702,2025,June,4,1,4,a(ii),1,kinetic energy of molecules is proportional to (thermodynamic) temperature (so internal energy is proportional to (thermodynamic) temperature),1,B
9702,2025,June,4,1,4,b,1,cooling work done = 0,1,B
9702,2025,June,4,1,4,b,1,compression increase in internal energy = +2U,1,B
9702,2025,June,4,1,4,b,1,cooling change in internal energy = -U,1,B
9702,2025,June,4,1,5,a(i),1,amplitude = 0.60 m,1,A
9702,2025,June,4,1,5,a(ii),1,oscillations are simple harmonic,1,B
9702,2025,June,4,1,5,b,1,mean / equilibrium position is at h = 1.4 m,1,B
9702,2025,June,4,1,5,b,1,total energy of oscillations = 9.0 J,1,B
9702,2025,June,4,1,5,b,1,mass of block = 33 kg,1,B
9702,2025,June,4,1,5,c,1,U-shaped curve resting on h axis (with minimum at EP = 0),1,B
9702,2025,June,4,1,5,c,1,"curve from h = 0.8 m to h = 2.0 m, with minimum EP shown at h = 1.4 m",1,B
9702,2025,June,4,1,5,c,1,both end-points of curve shown at EP = 9.0 J,1,B
9702,2025,June,4,1,6,a(i),1,conversion from a.c. to d.c.,1,B
9702,2025,June,4,1,6,a(ii),1,smoothing,1,B
9702,2025,June,4,1,6,b(i),1,A = 12 V,1,A
9702,2025,June,4,1,6,b(i),1,B = 310 rad s^-1,1,A
9702,2025,June,4,1,6,b(ii),1,full-wave (rectification),1,B
9702,2025,June,4,1,6,b(iii),1,"four diodes shown, with correct circuit symbols",1,B
9702,2025,June,4,1,6,b(iii),1,four diodes correctly connected to form a bridge rectifier,1,B
9702,2025,June,4,1,6,b(iv),1,V = V0 exp (-t / tau),1,C
9702,2025,June,4,1,6,b(iv),1,8.0 = 12 exp (- 7.3 x 10^-3 / tau),1,C
9702,2025,June,4,1,6,b(iv),1,tau = 0.018 s,1,A
9702,2025,June,4,1,6,c,1,time constant = RC,1,C
9702,2025,June,4,1,6,c,1,R = 32 Ohm,1,A
9702,2025,June,4,1,7,a,1,force per unit length,1,B
9702,2025,June,4,1,7,a,1,force per unit current (length / current perpendicular to field),1,B
9702,2025,June,4,1,7,b(i),1,F = BQv,1,B
9702,2025,June,4,1,7,b(ii),1,arrow at Y pointing vertically upwards,1,B
9702,2025,June,4,1,7,b(iii),1,upwards deflection showing circular path,1,B
9702,2025,June,4,1,7,c(i),1,electric field applied vertically downwards (may be shown on a labelled diagram),1,B
9702,2025,June,4,1,7,c(i),1,electric force on particle in opposite direction to magnetic force,1,B
9702,2025,June,4,1,7,c(i),1,particle undeflected when magnitudes of electric and magnetic forces are equal,1,B
9702,2025,June,4,1,7,c(ii),1,EQ = BQv,1,B
9702,2025,June,4,1,7,c(ii),1,v = E / B,1,A
9702,2025,June,4,1,8,a,1,wavelength associated with a moving particle,1,B
9702,2025,June,4,1,8,b,1,lambda = h / p,1,C
9702,2025,June,4,1,8,b,1,= 1.5 x 10^-11 m,1,A
9702,2025,June,4,1,8,c,1,similarity: same mass / same magnitude of charge / both leptons,1,B
9702,2025,June,4,1,8,c,1,"difference: electron has negative charge, positron has positive charge / positron is anti-particle of electron",1,B
9702,2025,June,4,1,8,d(i),1,(pair) annihilation,1,B
9702,2025,June,4,1,8,d(ii),1,their mass gets converted into energy,1,B
9702,2025,June,4,1,8,d(ii),1,(their mass-energy) becomes the energy of the gamma photons,1,B
9702,2025,June,4,1,8,d(iii),1,they travel in opposite directions to conserve momentum,1,B
9702,2025,June,4,1,8,d(iv),1,kinetic energy = 1.1 x 10^-15 J,1,A
9702,2025,June,4,1,8,d(v),1,E = mc^2,1,C
9702,2025,June,4,1,8,d(v),1,E = hc / lambda,1,C
9702,2025,June,4,1,8,d(v),1,lambda = 2.39 x 10^-12 m,1,A
9702,2025,June,4,1,9,a,1,number of nuclear disintegrations per unit time,1,B
9702,2025,June,4,1,9,b,1,activity is proportional to the number of undecayed nuclei,1,B
9702,2025,June,4,1,9,b,1,activity = (-) rate of change of number of undecayed nuclei,1,B
9702,2025,June,4,1,9,b,1,N is proportional to the rate of change of N (so exponential variation),1,B
9702,2025,June,4,1,9,c(i),1,120 = 180 exp (- lambda x 8.4),1,C
9702,2025,June,4,1,9,c(i),1,lambda = 0.048 min^-1,1,A
9702,2025,June,4,1,9,c(ii),1,half-life = ln 2 / 0.048 = 14 min,1,A
9702,2025,June,4,1,9,c(ii),1,14 min,1,A
9702,2025,June,4,1,9,c(iii),1,"line with negative gradient throughout, starting at (0, 180)",1,B
9702,2025,June,4,1,9,c(iii),1,"curve with negative gradient passing through (8.4, 120)",1,B
9702,2025,June,4,1,9,c(iii),1,"curve with decreasing negative gradient, from t = 0 to t = 24 min, passing through (14, 90)",1,B
9702,2025,June,4,1,10,a,1,speed is (directly) proportional to distance,1,M
9702,2025,June,4,1,10,a,1,"speed is speed of recession of galaxy from an observer, and distance is the distance of the galaxy from the observer",1,A
9702,2025,June,4,1,10,b(i),1,galaxy is receding from the Earth,1,B
9702,2025,June,4,1,10,b(i),1,observed wavelength is redshifted from emitted wavelength,1,B
9702,2025,June,4,1,10,b(ii),1,delta lambda / lambda = v / c,1,C
9702,2025,June,4,1,10,b(ii),1,v = 1.9 x 10^7 m s^-1,1,A
9702,2025,June,4,1,10,b(iii),1,wavelength (of maximum intensity) is inversely proportional to temperature,1,B
9702,2025,June,4,1,10,b(iii),1,"observed wavelength too high, so determined temperature too low",1,B
9702,2025,June,4,1,10,c,1,v = H0 d,1,C
9702,2025,June,4,1,10,c,1,d = 8.3 x 10^24 m,1,A
9709,2025,November,1,1,1,NULL,1,*M1,1,
9709,2025,November,1,1,64,NULL,1,A1,1,
9709,2025,November,1,1,16,NULL,1,B1,1,B0 for use of ⩽ and/or ⩾.
9709,2025,November,1,1,64,NULL,1,B1,1,Condone poor notation.
9709,2025,November,1,1,1,NULL,1,M1,1,Must come from division.
9709,2025,November,1,1,1,NULL,1,A1,1,Allow greater accuracy 1.318116…
9709,2025,November,1,1,1,NULL,1,A0,1,for 75.5o.
9709,2025,November,1,1,2,b,1,M1,1,Using exact or approximate value for r.
9709,2025,November,1,1,3,NULL,1,A1,1,Or exact equivalent.
9709,2025,November,1,1,3,NULL,1,B1,1,Or coefficient is
9709,2025,November,1,1,3,NULL,1,M1,1,
9709,2025,November,1,1,6,NULL,1,A1,1,Or coefficient is
9709,2025,November,1,1,2,NULL,1,M1,1,Solve quadratic in p2 using suitable method. E.g.
9709,2025,November,1,1,2,NULL,1,B1,1,No other solutions.
9709,2025,November,1,1,4,a,1,B1,1,
9709,2025,November,1,1,4,b,1,B1,1,
9709,2025,November,1,1,3,NULL,1,B1,1,FT Following their value of b.
9709,2025,November,1,1,10,NULL,1,B1,1,FT Following their value of a.
9709,2025,November,1,1,1,NULL,1,B1,1,Candidates can work from LHS to RHS or RHS
9709,2025,November,1,1,1,NULL,1,M1,1,
9709,2025,November,1,1,1,NULL,1,A1,1,AG – necessary detail needed.
9709,2025,November,1,1,4,NULL,1,B1,1,
9709,2025,November,1,1,4,NULL,1,M1,1,
9709,2025,November,1,1,4,NULL,1,A1,1,AG – necessary detail needed.
9709,2025,November,1,1,2,NULL,1,B1,1,
9709,2025,November,1,1,2,NULL,1,M1,1,
9709,2025,November,1,1,5,b,1,*M1,1,
9709,2025,November,1,1,1,NULL,1,A1,1,Condone
9709,2025,November,1,1,2,NULL,1,A1,1,"Or greater accuracy 70.528…, 109.471…, and"
9709,2025,November,1,1,2,NULL,1,A0,1,if
9709,2025,November,1,1,3,NULL,1,B1,1,Must be ⩾ rather than >.
9709,2025,November,1,1,6,b,1,M1,1,Or in terms of x already.
9709,2025,November,1,1,12,NULL,1,A1,1,Now in terms of x.
9709,2025,November,1,1,12,NULL,1,A0,1,for  in final answer.
9709,2025,November,1,1,6,c,1,*M1,1,Expect 2((x + 3)2 – 12) – 5.
9709,2025,November,1,1,69,NULL,1,A1,1,OE
9709,2025,November,1,1,4,NULL,1,A1,1,
9709,2025,November,1,1,1,NULL,1,*M1,1,Incorrect order of
9709,2025,November,1,1,1,NULL,1,A1,1,
9709,2025,November,1,1,2,NULL,1,A1,1,AG
9709,2025,November,1,1,2,NULL,1,B1,1,Or greater accuracy
9709,2025,November,1,1,20,NULL,1,M1,1,‘their’ d
9709,2025,November,1,1,20,NULL,1,A1,1,AWRT
9709,2025,November,1,1,3,NULL,1,B1,1,Could be implied by d
9709,2025,November,1,1,3,NULL,1,A1,1,AWRT
9709,2025,November,1,1,2,NULL,1,B1,1,OE
9709,2025,November,1,1,2,NULL,1,A1,1,
9709,2025,November,1,1,2,NULL,1,M1,1,Condone ky4.
9709,2025,November,1,1,16,NULL,1,A1,1,
9709,2025,November,1,1,16,NULL,1,A1,1,Condone omission of π  except for last mark.
9709,2025,November,1,1,9,NULL,1,*M1,1,Allow unsimplified.
9709,2025,November,1,1,36,NULL,1,A1,1,Must be simplified but can be implied by later
9709,2025,November,1,1,5,NULL,1,A1,1,
9709,2025,November,1,1,9,b,1,M1,1,
9709,2025,November,1,1,9,b,1,B1,1,Must be from correct d in part (a).
9709,2025,November,1,1,9,b,1,M1,1,Using a = 3 + their d from part (a).
9709,2025,November,1,1,9,b,1,A1,1,
9709,2025,November,1,1,10,a,1,*M1,1,Allow unsimplified.
9709,2025,November,1,1,0,NULL,1,A1,1,Or similarly simplified equivalent.
9709,2025,November,1,1,0,NULL,1,B1,1,
9709,2025,November,1,1,10,b,1,B1,1,
9709,2025,November,1,1,2,NULL,1,M1,1,OE
9709,2025,November,1,1,10,NULL,1,B1,1,
9709,2025,November,1,1,43,NULL,1,A1,1,
9709,2025,November,1,1,16,NULL,1,B1,1,B1 OE
9709,2025,November,1,1,100,NULL,1,B1,1,
9709,2025,November,1,1,8,NULL,1,B1,1,B1
9709,2025,November,1,1,4,NULL,1,A1,1,OE
9709,2025,November,1,1,11,NULL,1,A1,1,Not y = 11.
9709,2025,November,3,1,1,NULL,1,*M1,1,Accept
9709,2025,November,3,1,1,NULL,1,A1,1,
9709,2025,November,3,1,2,NULL,1,A1,1,"If no working seen, no marks are available."
9709,2025,November,3,1,2,a,1,B1,1,
9709,2025,November,3,1,2,a,1,M1,1,
9709,2025,November,3,1,4,NULL,1,A1,1,E.g. 16(2x + 1) = (3x – 1)2 or 9x2 – 38x – 15 = 0
9709,2025,November,3,1,2,b,1,M1,1,
9709,2025,November,3,1,2,b,1,A1,1,
9709,2025,November,3,1,3,a,1,B1,1,
9709,2025,November,3,1,3,a,1,B1,1,FT FT their 3 and 4.
9709,2025,November,3,1,4,NULL,1,M1,1,Using their 3 and 4.
9709,2025,November,3,1,4,NULL,1,M0,1,A0.
9709,2025,November,3,1,4,NULL,1,A1,1,
9709,2025,November,3,1,4,NULL,1,B1,1,FT FT their R from (a).
9709,2025,November,3,1,5,NULL,1,M1,1,
9709,2025,November,3,1,5,NULL,1,A1,1,Answers may be more accurate for A marks.
9709,2025,November,3,1,5,NULL,1,A1,1,Ignore answers outside the given interval.
9709,2025,November,3,1,4,NULL,1,M1,1,Condone sign error.
9709,2025,November,3,1,4,NULL,1,A1,1,OE
9709,2025,November,3,1,4,NULL,1,M1,1,Allow arithmetical errors.
9709,2025,November,3,1,0,NULL,1,A1,1,OE
9709,2025,November,3,1,0,NULL,1,A1,1,May be more accurate.
9709,2025,November,3,1,5,a,1,B1,1,Allow 2
9709,2025,November,3,1,3,NULL,1,M1,1,Accept equation or any inequality sign.
9709,2025,November,3,1,2,NULL,1,A1,1,OE
9709,2025,November,3,1,5,b,1,B1,1,May be clearly indicated as a point on the diagram.
9709,2025,November,3,1,3,NULL,1,M1,1,
9709,2025,November,3,1,3,NULL,1,A1,1,
9709,2025,November,3,1,6,NULL,1,M1,1,
9709,2025,November,3,1,4,NULL,1,M1,1,
9709,2025,November,3,1,2,NULL,1,M1,1,Need some evidence of multiplying.
9709,2025,November,3,1,5,NULL,1,A1,1,
9709,2025,November,3,1,5,NULL,1,A1,1,OE
9709,2025,November,3,1,5,NULL,1,M1,1,Two separate equations.
9709,2025,November,3,1,1,NULL,1,B1,1,
9709,2025,November,3,1,1,NULL,1,M1,1,Might split first as 1
9709,2025,November,3,1,1,NULL,1,A1,1,Simplifies to
9709,2025,November,3,1,1,NULL,1,M1,1,Allow for d .
9709,2025,November,3,1,1,NULL,1,A1,1,OE. Must have 1 in numerator.
9709,2025,November,3,1,2,NULL,1,B1,1,
9709,2025,November,3,1,2,NULL,1,M1,1,
9709,2025,November,3,1,2,NULL,1,A1,1,
9709,2025,November,3,1,1,NULL,1,M1,1,Express in terms of t.
9709,2025,November,3,1,1,NULL,1,A1,1,OE
9709,2025,November,3,1,8,NULL,1,B1,1,
9709,2025,November,3,1,2,NULL,1,B1,1,OE
9709,2025,November,3,1,1,NULL,1,B1,1,OE
9709,2025,November,3,1,1,NULL,1,M1,1,
9709,2025,November,3,1,1,NULL,1,A1,1,"OE, e.g."
9709,2025,November,3,1,2,NULL,1,A1,1,Or exact equivalent.
9709,2025,November,3,1,4,NULL,1,B1,1,
9709,2025,November,3,1,4,NULL,1,B1,1,"Needs to mark intersection with a dot, a cross, or say"
9709,2025,November,3,1,9,b,1,M1,1,E.g.
9709,2025,November,3,1,0,NULL,1,A1,1,
9709,2025,November,3,1,9,d,1,M1,1,
9709,2025,November,3,1,9,d,1,A1,1,
9709,2025,November,3,1,9,d,1,A1,1,E.g.
9709,2025,November,3,1,1,NULL,1,A1,1,"SC: If B0 scored due to missing term(s), then a"
9709,2025,November,3,1,1,NULL,1,A1,1,"SC if obtaining A = 1 and then scoring B0, they can"
9709,2025,November,3,1,2,NULL,1,M1,1,Symbolic binomial coefficients not sufficient for the
9709,2025,November,3,1,2,NULL,1,M1,1,.
9709,2025,November,3,1,2,NULL,1,A1,1,"FT FT B, C and D."
9709,2025,November,3,1,2,NULL,1,A1,1,FT
9709,2025,November,3,1,108,NULL,1,A1,1,Or exact equivalent.
9709,2025,November,3,1,11,a,1,M1,1,
9709,2025,November,3,1,11,b,1,B1,1,Or (
9709,2025,November,3,1,5,NULL,1,A1,1,Accept coordinates.
9709,2025,November,5,1,18,NULL,1,B1,1,Using sum of probabilities =1 to form an equation in k or value of
9709,2025,November,5,1,18,NULL,1,B1,1,Table with at least 2 correctly linked probabilities accurate. May
9709,2025,November,5,1,3,NULL,1,B1,1,4 correctly linked probabilities accurate.
9709,2025,November,5,1,9,NULL,1,B1,1,FT FT 28 × their k or correct with 0
9709,2025,November,5,1,18,NULL,1,M1,1,
9709,2025,November,5,1,9,NULL,1,A1,1,
9709,2025,November,5,1,7,NULL,1,B1,1,Accept 0.0465136… rounded to 3 or more SF.
9709,2025,November,5,1,6,NULL,1,B1,1,
9709,2025,November,5,1,6,NULL,1,M1,1,
9709,2025,November,5,1,1,NULL,1,A1,1,AWRT.
9709,2025,November,5,1,3,a,1,B1,1,"Accept Q2, must be identified."
9709,2025,November,5,1,3,a,1,M1,1,335[00] ⩽ UQ ⩽ 337[00] – 313[00] ⩽ LQ ⩽ 315[00].
9709,2025,November,5,1,3,a,1,A1,1,CAO.
9709,2025,November,5,1,54,NULL,1,B1,1,Accept 878300
9709,2025,November,5,1,54,NULL,1,B1,1,"Accept [$]32866.67 to 3 or more SF,"
9709,2025,November,5,1,54,NULL,1,M1,1,Accept un-simplified variance formula.
9709,2025,November,5,1,54,NULL,1,A1,1,"Accept un-simplified, condone 1.85."
9709,2025,November,5,1,54,NULL,1,A1,1,Condone 1.36 if B1B0 scored for mean.
9709,2025,November,5,1,4,a,1,B1,1,Bag B branches completed correctly including Red/Blue.
9709,2025,November,5,1,4,a,1,B1,1,2 sets of Bag A branches completely correctly including Red/Blue.
9709,2025,November,5,1,4,a,1,B1,1,Final 2 sets of Bag A branches completely correctly including
9709,2025,November,5,1,11,NULL,1,M1,1,"Both, FT their tree diagram probabilities."
9709,2025,November,5,1,726,NULL,1,A1,1,0.4320661… to 3 or more SF.
9709,2025,November,5,1,5,a,1,M1,1,One term of the form 7Cx ( ) (
9709,2025,November,5,1,0,NULL,1,A1,1,Correct un-simplified expression no terms omitted leading to the
9709,2025,November,5,1,0,NULL,1,B1,1,0.4198 < p ⩽ 0.42[0].
9709,2025,November,5,1,0,NULL,1,M1,1,One term of the form 7Cx ( ) (
9709,2025,November,5,1,0,NULL,1,A1,1,"Correct un-simplified expression, no more than 2 ‘middle’ terms"
9709,2025,November,5,1,5,b,1,B1,1,"15 and 13.5 seen, allowed un-simplified. May be seen in the"
9709,2025,November,5,1,5,b,1,M1,1,Substituting their µ and σ into the ±standardising formula (any
9709,2025,November,5,1,5,b,1,M1,1,Use continuity correction 21.5 or 22.5 in standardisation formula.
9709,2025,November,5,1,5,b,1,M1,1,"Appropriate area Φ, from final process, must be a probability"
9709,2025,November,5,1,5,b,1,A1,1,AWRT 0.962.
9709,2025,November,5,1,6,NULL,1,M1,1,"Substituting 155, 6 and 148 or 160 into ± standardisation formula,"
9709,2025,November,5,1,6,NULL,1,M1,1,.
9709,2025,November,5,1,1,NULL,1,M1,1,Calculating the appropriate probability area (leading to their final
9709,2025,November,5,1,1,NULL,1,A1,1,AWRT 0.676 SOI.
9709,2025,November,5,1,236,NULL,1,B1,1,FT Strict FT their at least 4 figure probability × 350
